immigration_sentiment_factor_raw,Immigration: Bad(0) <-> Good(100){uniform},id
0,50,47639
0,0,47640
0,84,47641
0,77,47642
0,94,47643
0,58,47644
0,38,47645
0,37,47646
0,45,47647
0,2,47648
0,1,47649
0,19,47650
0,67,47651
0,19,47652
0,25,47653
0,70,47654
0,57,47655
0,3,47656
0,2,47657
0,33,47658
0,24,47659
0,94,47660
0,9,47661
0,14,47662
0,3,47663
0,36,47664
0,76,47665
0,0,47666
0,57,47667
0,70,47668
0,22,47669
0,89,47670
0,22,47671
0,13,47672
0,16,47673
0,3,47674
0,75,47675
0,19,47676
0,29,47677
0,11,47678
0,33,47679
0,79,47680
0,29,47681
0,15,47682
0,68,47683
0,35,47684
0,56,47685
0,86,47686
0,19,47687
0,2,47688
0,73,47689
0,50,47690
0,70,47691
0,62,47692
0,3,47693
0,75,47694
0,22,47695
0,34,47696
0,24,47697
0,85,47698
0,86,47699
0,22,47700
0,17,47701
0,18,47702
0,43,47703
0,20,47704
0,89,47705
0,92,47706
0,12,47707
0,48,47708
0,84,47709
0,24,47710
0,67,47711
0,96,47712
0,94,47713
0,82,47714
0,23,47715
0,15,47716
0,32,47717
0,12,47718
0,15,47719
0,72,47720
0,73,47721
0,6,47722
0,65,47723
0,72,47724
0,66,47725
0,51,47726
0,25,47727
0,40,47728
0,27,47729
0,80,47730
0,30,47731
0,13,47732
0,47,47733
0,35,47734
0,72,47735
0,88,47736
0,13,47737
0,76,47738
0,10,47739
0,4,47740
0,66,47741
0,3,47742
0,88,47743
0,9,47744
0,30,47745
0,5,47746
0,13,47747
0,97,47748
0,0,47749
0,18,47750
0,26,47751
0,12,47752
0,97,47753
0,8,47754
0,6,47755
0,11,47756
0,43,47757
0,81,47758
0,20,47759
0,10,47760
0,55,47761
0,77,47762
0,62,47763
0,29,47764
0,52,47765
0,17,47766
0,35,47767
0,80,47768
0,13,47769
0,83,47770
0,18,47771
0,97,47772
0,39,47773
0,11,47774
0,67,47775
0,87,47776
0,70,47777
0,1,47778
0,6,47779
0,21,47780
0,78,47781
0,27,47782
0,18,47783
0,9,47784
0,52,47785
0,12,47786
0,14,47787
0,69,47788
0,11,47789
0,88,47790
0,94,47791
0,93,47792
0,72,47793
0,20,47794
0,8,47795
0,72,47796
0,86,47797
0,6,47798
0,86,47799
0,3,47800
0,50,47801
0,80,47802
0,99,47803
0,21,47804
0,9,47805
0,9,47806
0,3,47807
0,76,47808
0,49,47809
0,74,47810
0,74,47811
0,72,47812
0,75,47813
0,3,47814
0,87,47815
0,30,47816
0,23,47817
0,27,47818
0,5,47819
0,13,47820
0,79,47821
0,92,47822
0,79,47823
0,1,47824
0,78,47825
0,64,47826
0,7,47827
0,8,47828
0,11,47829
0,5,47830
0,6,47831
0,8,47832
0,68,47833
0,13,47834
0,24,47835
0,88,47836
0,27,47837
0,8,47838
0,12,47839
0,95,47840
0,14,47841
0,5,47842
0,44,47843
0,61,47844
0,64,47845
0,21,47846
0,68,47847
0,95,47848
0,9,47849
0,75,47850
0,76,47851
0,13,47852
0,32,47853
0,91,47854
0,21,47855
0,43,47856
0,72,47857
0,22,47858
0,30,47859
0,31,47860
0,20,47861
0,55,47862
0,14,47863
0,3,47864
0,92,47865
0,14,47866
0,57,47867
0,9,47868
0,5,47869
0,21,47870
0,28,47871
0,94,47872
0,5,47873
0,59,47874
0,6,47875
0,21,47876
0,81,47877
0,12,47878
0,0,47879
0,72,47880
0,75,47881
0,20,47882
0,76,47883
0,10,47884
0,32,47885
0,36,47886
0,5,47887
0,45,47888
0,15,47889
0,12,47890
0,22,47891
0,91,47892
0,17,47893
0,23,47894
0,72,47895
0,22,47896
0,45,47897
0,90,47898
0,74,47899
0,76,47900
0,30,47901
0,18,47902
0,22,47903
0,21,47904
0,17,47905
0,3,47906
0,63,47907
0,24,47908
0,46,47909
0,1,47910
0,63,47911
0,69,47912
0,10,47913
0,23,47914
0,2,47915
0,96,47916
0,25,47917
0,11,47918
0,28,47919
0,49,47920
0,59,47921
0,74,47922
0,89,47923
0,30,47924
0,83,47925
0,39,47926
0,81,47927
0,16,47928
0,63,47929
0,7,47930
0,15,47931
0,63,47932
0,21,47933
0,66,47934
0,90,47935
0,44,47936
0,4,47937
0,13,47938
0,4,47939
0,97,47940
0,22,47941
0,16,47942
0,0,47943
0,24,47944
0,18,47945
0,80,47946
0,83,47947
0,7,47948
0,81,47949
0,4,47950
0,89,47951
0,75,47952
0,4,47953
0,59,47954
0,11,47955
0,26,47956
0,98,47957
0,6,47958
0,1,47959
0,5,47960
0,45,47961
0,23,47962
0,72,47963
0,61,47964
0,1,47965
0,40,47966
0,7,47967
0,0,47968
0,39,47969
0,22,47970
0,9,47971
0,18,47972
0,21,47973
0,79,47974
0,34,47975
0,7,47976
0,63,47977
0,70,47978
0,9,47979
0,98,47980
0,32,47981
0,44,47982
0,55,47983
0,84,47984
0,88,47985
0,95,47986
0,4,47987
0,94,47988
0,69,47989
0,28,47990
0,28,47991
0,52,47992
0,24,47993
0,83,47994
0,19,47995
0,86,47996
0,1,47997
0,50,47998
0,2,47999
0,73,48000
0,5,48001
0,3,48002
0,9,48003
0,51,48004
0,90,48005
0,82,48006
0,3,48007
0,80,48008
0,11,48009
0,83,48010
0,60,48011
0,19,48012
0,30,48013
0,67,48014
0,7,48015
0,14,48016
0,78,48017
0,4,48018
0,74,48019
0,18,48020
0,18,48021
0,61,48022
0,12,48023
0,5,48024
0,69,48025
0,90,48026
0,30,48027
0,74,48028
0,6,48029
0,86,48030
0,18,48031
0,21,48032
0,63,48033
0,91,48034
0,87,48035
0,90,48036
0,80,48037
0,80,48038
0,77,48039
0,29,48040
0,93,48041
0,29,48042
0,17,48043
0,66,48044
0,96,48045
0,76,48046
0,1,48047
0,88,48048
0,11,48049
0,31,48050
0,77,48051
0,33,48052
0,92,48053
0,74,48054
0,26,48055
0,32,48056
0,12,48057
0,63,48058
0,88,48059
0,82,48060
0,31,48061
0,59,48062
0,30,48063
0,56,48064
0,86,48065
0,95,48066
0,26,48067
0,27,48068
0,9,48069
0,65,48070
0,1,48071
0,20,48072
0,19,48073
0,38,48074
0,21,48075
0,93,48076
0,11,48077
0,56,48078
0,4,48079
0,99,48080
0,85,48081
0,8,48082
0,83,48083
0,65,48084
0,14,48085
0,86,48086
0,92,48087
0,93,48088
0,19,48089
0,17,48090
0,93,48091
0,97,48092
0,19,48093
0,51,48094
0,92,48095
0,6,48096
0,96,48097
0,5,48098
0,15,48099
0,0,48100
0,4,48101
0,21,48102
0,51,48103
0,19,48104
0,92,48105
0,92,48106
0,58,48107
0,16,48108
0,23,48109
0,86,48110
0,71,48111
0,3,48112
0,4,48113
0,91,48114
0,51,48115
0,28,48116
0,7,48117
0,63,48118
0,89,48119
0,72,48120
0,88,48121
0,90,48122
0,57,48123
0,74,48124
0,80,48125
0,9,48126
0,78,48127
0,29,48128
0,36,48129
0,18,48130
0,68,48131
0,30,48132
0,81,48133
0,81,48134
0,14,48135
0,6,48136
0,87,48137
0,66,48138
0,77,48139
0,78,48140
0,92,48141
0,89,48142
0,34,48143
0,40,48144
0,18,48145
0,23,48146
0,97,48147
0,28,48148
0,18,48149
0,80,48150
0,77,48151
0,17,48152
0,73,48153
0,1,48154
0,94,48155
0,20,48156
0,89,48157
0,18,48158
0,78,48159
0,18,48160
0,63,48161
0,75,48162
0,89,48163
0,24,48164
0,91,48165
0,9,48166
0,4,48167
0,89,48168
0,24,48169
0,10,48170
0,85,48171
0,15,48172
0,90,48173
0,76,48174
0,36,48175
0,97,48176
0,73,48177
0,3,48178
0,87,48179
0,83,48180
0,67,48181
0,95,48182
0,88,48183
0,17,48184
0,77,48185
0,66,48186
0,77,48187
0,82,48188
0,3,48189
0,96,48190
0,29,48191
0,8,48192
0,6,48193
0,89,48194
0,8,48195
0,2,48196
0,1,48197
0,0,48198
0,43,48199
0,21,48200
0,99,48201
0,4,48202
0,79,48203
0,29,48204
0,20,48205
0,65,48206
0,3,48207
0,67,48208
0,46,48209
0,56,48210
0,23,48211
0,0,48212
0,59,48213
0,13,48214
0,71,48215
0,89,48216
0,61,48217
0,25,48218
0,10,48219
0,76,48220
0,38,48221
0,80,48222
0,41,48223
0,34,48224
0,43,48225
0,61,48226
0,31,48227
0,1,48228
0,98,48229
0,96,48230
0,15,48231
0,94,48232
0,5,48233
0,99,48234
0,90,48235
0,4,48236
0,8,48237
0,79,48238
0,22,48239
0,70,48240
0,82,48241
0,78,48242
0,13,48243
0,89,48244
0,89,48245
0,27,48246
0,78,48247
0,20,48248
0,7,48249
0,73,48250
0,27,48251
0,6,48252
0,17,48253
0,68,48254
0,89,48255
0,75,48256
0,27,48257
0,63,48258
0,6,48259
0,52,48260
0,15,48261
0,67,48262
0,29,48263
0,94,48264
0,38,48265
0,27,48266
0,40,48267
0,88,48268
0,92,48269
0,87,48270
0,100,48271
0,83,48272
0,61,48273
0,1,48274
0,95,48275
0,53,48276
0,97,48277
0,88,48278
0,89,48279
0,92,48280
0,24,48281
0,85,48282
0,82,48283
0,6,48284
0,68,48285
0,32,48286
0,92,48287
0,1,48288
0,11,48289
0,70,48290
0,60,48291
0,41,48292
0,9,48293
0,18,48294
0,72,48295
0,12,48296
0,9,48297
0,49,48298
0,46,48299
0,70,48300
0,78,48301
0,67,48302
0,32,48303
0,75,48304
0,12,48305
0,46,48306
0,66,48307
0,78,48308
0,23,48309
0,25,48310
0,75,48311
0,7,48312
0,52,48313
0,5,48314
0,13,48315
0,71,48316
0,68,48317
0,79,48318
0,55,48319
0,41,48320
0,37,48321
0,79,48322
0,58,48323
0,95,48324
0,12,48325
0,40,48326
0,29,48327
0,80,48328
0,0,48329
0,10,48330
0,79,48331
0,9,48332
0,73,48333
0,39,48334
0,58,48335
0,21,48336
0,30,48337
0,8,48338
0,20,48339
0,70,48340
0,94,48341
0,6,48342
0,37,48343
0,62,48344
0,81,48345
0,85,48346
0,0,48347
0,90,48348
0,51,48349
0,4,48350
0,34,48351
0,79,48352
0,64,48353
0,70,48354
0,96,48355
0,95,48356
0,89,48357
0,93,48358
0,4,48359
0,25,48360
0,80,48361
0,60,48362
0,70,48363
0,61,48364
0,30,48365
0,73,48366
0,69,48367
0,72,48368
0,15,48369
0,6,48370
0,59,48371
0,82,48372
0,94,48373
0,75,48374
0,98,48375
0,15,48376
0,66,48377
0,71,48378
0,63,48379
0,17,48380
0,55,48381
0,88,48382
0,68,48383
0,87,48384
0,6,48385
0,2,48386
0,80,48387
0,15,48388
0,93,48389
0,14,48390
0,89,48391
0,42,48392
0,85,48393
0,80,48394
0,99,48395
0,89,48396
0,61,48397
0,77,48398
0,70,48399
0,9,48400
0,9,48401
0,80,48402
0,99,48403
0,3,48404
0,76,48405
0,85,48406
0,96,48407
0,2,48408
0,24,48409
0,23,48410
0,73,48411
0,79,48412
0,51,48413
0,87,48414
0,20,48415
0,77,48416
0,23,48417
0,97,48418
0,62,48419
0,12,48420
0,86,48421
0,77,48422
0,30,48423
0,97,48424
0,3,48425
0,74,48426
0,26,48427
0,2,48428
0,31,48429
0,14,48430
0,88,48431
0,28,48432
0,82,48433
0,89,48434
0,80,48435
0,2,48436
0,37,48437
0,16,48438
0,8,48439
0,48,48440
0,76,48441
0,50,48442
0,78,48443
0,49,48444
0,84,48445
0,12,48446
0,9,48447
0,69,48448
0,93,48449
0,44,48450
0,80,48451
0,34,48452
0,93,48453
0,90,48454
0,21,48455
0,77,48456
0,1,48457
0,31,48458
0,78,48459
0,97,48460
0,68,48461
0,61,48462
0,92,48463
0,20,48464
0,54,48465
0,56,48466
0,11,48467
0,31,48468
0,34,48469
0,48,48470
0,68,48471
0,38,48472
0,94,48473
0,20,48474
0,73,48475
0,93,48476
0,30,48477
0,70,48478
0,92,48479
0,29,48480
0,84,48481
0,22,48482
0,28,48483
0,21,48484
0,29,48485
0,96,48486
0,59,48487
0,65,48488
0,27,48489
0,63,48490
0,17,48491
0,12,48492
0,21,48493
0,80,48494
0,10,48495
0,48,48496
0,70,48497
0,28,48498
0,77,48499
0,87,48500
0,97,48501
0,41,48502
0,65,48503
0,96,48504
0,76,48505
0,69,48506
0,37,48507
0,83,48508
0,95,48509
0,80,48510
0,11,48511
0,79,48512
0,74,48513
0,82,48514
0,9,48515
0,86,48516
0,89,48517
0,6,48518
0,66,48519
0,16,48520
0,96,48521
0,85,48522
0,89,48523
0,89,48524
0,13,48525
0,44,48526
0,97,48527
0,44,48528
0,76,48529
0,71,48530
0,6,48531
0,63,48532
0,30,48533
0,19,48534
0,89,48535
0,85,48536
0,95,48537
0,87,48538
0,56,48539
0,41,48540
0,80,48541
0,84,48542
0,23,48543
0,15,48544
0,71,48545
0,0,48546
0,32,48547
0,57,48548
0,88,48549
0,88,48550
0,61,48551
0,31,48552
0,91,48553
0,83,48554
0,91,48555
0,88,48556
0,96,48557
0,61,48558
0,83,48559
0,83,48560
0,41,48561
0,88,48562
0,0,48563
0,4,48564
0,22,48565
0,88,48566
0,82,48567
0,49,48568
0,89,48569
0,95,48570
0,82,48571
0,81,48572
0,24,48573
0,42,48574
0,73,48575
0,64,48576
0,10,48577
0,83,48578
0,32,48579
0,55,48580
0,86,48581
0,72,48582
0,74,48583
0,82,48584
0,75,48585
0,8,48586
0,4,48587
0,88,48588
0,1,48589
0,58,48590
0,69,48591
0,45,48592
0,86,48593
0,58,48594
0,7,48595
0,95,48596
0,74,48597
0,89,48598
0,84,48599
0,16,48600
0,78,48601
0,69,48602
0,20,48603
0,53,48604
0,80,48605
0,13,48606
0,8,48607
0,92,48608
0,87,48609
0,13,48610
0,93,48611
0,23,48612
0,7,48613
0,80,48614
0,75,48615
0,7,48616
0,87,48617
0,14,48618
0,61,48619
0,14,48620
0,95,48621
0,51,48622
0,100,48623
0,78,48624
0,84,48625
0,82,48626
0,80,48627
0,97,48628
0,88,48629
0,19,48630
0,76,48631
0,54,48632
0,2,48633
0,74,48634
0,90,48635
0,78,48636
0,63,48637
0,3,48638
0,46,48639
0,92,48640
0,33,48641
0,87,48642
0,89,48643
0,53,48644
0,9,48645
0,47,48646
0,2,48647
0,0,48648
0,1,48649
0,77,48650
0,81,48651
0,90,48652
0,17,48653
0,64,48654
0,92,48655
0,73,48656
0,8,48657
0,58,48658
0,97,48659
0,42,48660
0,52,48661
0,83,48662
0,95,48663
0,42,48664
0,99,48665
0,94,48666
0,81,48667
0,31,48668
0,44,48669
0,66,48670
0,76,48671
0,7,48672
0,6,48673
0,13,48674
0,67,48675
0,33,48676
0,86,48677
0,87,48678
0,80,48679
0,2,48680
0,21,48681
0,39,48682
0,81,48683
0,55,48684
0,93,48685
0,60,48686
0,94,48687
0,85,48688
0,36,48689
0,26,48690
0,6,48691
0,35,48692
0,92,48693
0,61,48694
0,76,48695
0,37,48696
0,90,48697
0,2,48698
0,76,48699
0,23,48700
0,83,48701
0,93,48702
0,40,48703
0,92,48704
0,67,48705
0,65,48706
0,79,48707
0,88,48708
0,97,48709
0,4,48710
0,24,48711
0,54,48712
0,56,48713
0,82,48714
0,16,48715
0,1,48716
0,3,48717
0,11,48718
0,75,48719
0,9,48720
0,2,48721
0,16,48722
0,24,48723
0,80,48724
0,84,48725
0,79,48726
0,67,48727
0,85,48728
0,70,48729
0,51,48730
0,96,48731
0,66,48732
0,30,48733
0,85,48734
0,4,48735
0,87,48736
0,47,48737
0,90,48738
0,10,48739
0,80,48740
0,55,48741
0,96,48742
0,88,48743
0,90,48744
0,84,48745
0,96,48746
0,59,48747
0,48,48748
0,80,48749
0,67,48750
0,77,48751
0,45,48752
0,3,48753
0,39,48754
0,31,48755
0,15,48756
0,68,48757
0,9,48758
0,95,48759
0,14,48760
0,24,48761
0,21,48762
0,22,48763
0,74,48764
0,94,48765
0,58,48766
0,75,48767
0,34,48768
0,49,48769
0,95,48770
0,100,48771
0,49,48772
0,94,48773
0,87,48774
0,66,48775
0,85,48776
0,46,48777
0,78,48778
0,89,48779
0,46,48780
0,53,48781
0,89,48782
0,95,48783
0,50,48784
0,77,48785
0,29,48786
0,82,48787
0,0,48788
0,91,48789
0,29,48790
0,86,48791
0,82,48792
0,41,48793
0,66,48794
0,25,48795
0,69,48796
0,71,48797
0,81,48798
0,13,48799
0,77,48800
0,55,48801
0,19,48802
0,76,48803
0,13,48804
0,85,48805
0,75,48806
0,2,48807
0,30,48808
0,87,48809
0,70,48810
0,72,48811
0,84,48812
0,87,48813
0,92,48814
0,10,48815
0,75,48816
0,86,48817
0,8,48818
0,85,48819
0,66,48820
0,60,48821
0,92,48822
0,79,48823
0,95,48824
0,11,48825
0,27,48826
0,75,48827
0,16,48828
0,38,48829
0,64,48830
0,60,48831
0,92,48832
0,68,48833
0,26,48834
0,59,48835
0,14,48836
0,94,48837
0,23,48838
0,77,48839
0,91,48840
0,91,48841
0,80,48842
0,11,48843
0,28,48844
0,80,48845
0,93,48846
0,86,48847
0,21,48848
0,92,48849
0,70,48850
0,29,48851
0,33,48852
0,80,48853
0,47,48854
0,20,48855
0,67,48856
0,1,48857
0,83,48858
0,97,48859
0,77,48860
0,63,48861
0,72,48862
0,84,48863
0,3,48864
0,20,48865
0,77,48866
0,41,48867
0,90,48868
0,66,48869
0,45,48870
0,53,48871
0,82,48872
0,39,48873
0,21,48874
0,90,48875
0,89,48876
0,15,48877
0,83,48878
0,58,48879
0,88,48880
0,47,48881
0,55,48882
0,39,48883
0,64,48884
0,97,48885
0,0,48886
0,53,48887
0,44,48888
0,67,48889
0,65,48890
0,45,48891
0,7,48892
0,18,48893
0,91,48894
0,10,48895
0,95,48896
0,9,48897
0,84,48898
0,21,48899
0,61,48900
0,72,48901
0,21,48902
0,5,48903
0,84,48904
0,13,48905
0,74,48906
0,62,48907
0,5,48908
0,20,48909
0,86,48910
0,87,48911
0,27,48912
0,14,48913
0,87,48914
0,7,48915
0,50,48916
0,84,48917
0,9,48918
0,22,48919
0,29,48920
0,41,48921
0,8,48922
0,89,48923
0,93,48924
0,2,48925
0,85,48926
0,23,48927
0,92,48928
0,41,48929
0,16,48930
0,73,48931
0,18,48932
0,72,48933
0,93,48934
0,37,48935
0,67,48936
0,71,48937
0,74,48938
0,85,48939
0,27,48940
0,9,48941
0,58,48942
0,82,48943
0,95,48944
0,78,48945
0,57,48946
0,99,48947
0,14,48948
0,63,48949
0,33,48950
0,83,48951
0,75,48952
0,54,48953
0,15,48954
0,45,48955
0,81,48956
0,44,48957
0,23,48958
0,97,48959
0,94,48960
0,87,48961
0,77,48962
0,53,48963
0,83,48964
0,86,48965
0,63,48966
0,24,48967
0,32,48968
0,23,48969
0,12,48970
0,12,48971
0,44,48972
0,65,48973
0,77,48974
0,9,48975
0,9,48976
0,75,48977
0,42,48978
0,10,48979
0,94,48980
0,97,48981
0,77,48982
0,64,48983
0,2,48984
0,28,48985
0,92,48986
0,83,48987
0,21,48988
0,81,48989
0,14,48990
0,16,48991
0,82,48992
0,75,48993
0,22,48994
0,87,48995
0,24,48996
0,86,48997
0,90,48998
0,96,48999
0,71,49000
0,89,49001
0,84,49002
0,34,49003
0,66,49004
0,93,49005
0,73,49006
0,58,49007
0,24,49008
0,94,49009
0,74,49010
0,63,49011
0,6,49012
0,95,49013
0,14,49014
0,79,49015
0,86,49016
0,80,49017
0,82,49018
0,13,49019
0,24,49020
0,73,49021
0,24,49022
0,31,49023
0,90,49024
0,73,49025
0,1,49026
0,12,49027
0,87,49028
0,71,49029
0,79,49030
0,71,49031
0,93,49032
0,5,49033
0,100,49034
0,68,49035
0,80,49036
0,51,49037
0,75,49038
0,1,49039
0,57,49040
0,79,49041
0,62,49042
0,0,49043
0,77,49044
0,70,49045
0,72,49046
0,12,49047
0,88,49048
0,94,49049
0,81,49050
0,11,49051
0,83,49052
0,86,49053
0,0,49054
0,75,49055
0,55,49056
0,40,49057
0,10,49058
0,20,49059
0,14,49060
0,84,49061
0,22,49062
0,92,49063
0,76,49064
0,34,49065
0,24,49066
0,79,49067
0,67,49068
0,91,49069
0,78,49070
0,90,49071
0,87,49072
0,73,49073
0,99,49074
0,70,49075
0,81,49076
0,93,49077
0,96,49078
0,92,49079
0,84,49080
0,92,49081
0,47,49082
0,5,49083
0,97,49084
0,98,49085
0,76,49086
0,66,49087
0,16,49088
0,28,49089
0,67,49090
0,93,49091
0,98,49092
0,0,49093
0,69,49094
0,14,49095
0,93,49096
0,26,49097
0,57,49098
0,59,49099
0,7,49100
0,87,49101
0,23,49102
0,28,49103
0,91,49104
0,76,49105
0,32,49106
0,89,49107
0,35,49108
0,21,49109
0,38,49110
0,63,49111
0,73,49112
0,20,49113
0,1,49114
0,6,49115
0,89,49116
0,4,49117
0,15,49118
0,80,49119
0,18,49120
0,15,49121
0,86,49122
0,58,49123
0,80,49124
0,82,49125
0,21,49126
0,96,49127
0,42,49128
0,89,49129
0,79,49130
0,86,49131
0,88,49132
0,81,49133
0,87,49134
0,75,49135
0,86,49136
0,14,49137
0,3,49138
0,38,49139
0,38,49140
0,39,49141
0,54,49142
0,30,49143
0,78,49144
0,4,49145
0,49,49146
0,7,49147
0,99,49148
0,14,49149
0,5,49150
0,65,49151
0,4,49152
0,64,49153
0,37,49154
0,8,49155
0,3,49156
0,0,49157
0,78,49158
0,94,49159
0,96,49160
0,21,49161
0,92,49162
0,43,49163
0,93,49164
0,50,49165
0,37,49166
0,14,49167
0,53,49168
0,87,49169
0,23,49170
0,77,49171
0,92,49172
0,69,49173
0,1,49174
0,62,49175
0,52,49176
0,79,49177
0,47,49178
0,85,49179
0,83,49180
0,14,49181
0,95,49182
0,87,49183
0,29,49184
0,93,49185
0,11,49186
0,30,49187
0,14,49188
0,0,49189
0,34,49190
0,99,49191
0,69,49192
0,73,49193
0,12,49194
0,88,49195
0,84,49196
0,82,49197
0,35,49198
0,52,49199
0,86,49200
0,97,49201
0,92,49202
0,15,49203
0,77,49204
0,81,49205
0,92,49206
0,48,49207
0,71,49208
0,23,49209
0,1,49210
0,62,49211
0,85,49212
0,76,49213
0,86,49214
0,15,49215
0,38,49216
0,8,49217
0,89,49218
0,68,49219
0,99,49220
0,86,49221
0,0,49222
0,28,49223
0,76,49224
0,100,49225
0,96,49226
0,92,49227
0,10,49228
0,82,49229
0,28,49230
0,77,49231
0,77,49232
0,62,49233
0,83,49234
0,10,49235
0,84,49236
0,11,49237
0,76,49238
0,65,49239
0,68,49240
0,69,49241
0,57,49242
0,77,49243
0,41,49244
0,93,49245
0,11,49246
0,89,49247
0,86,49248
0,16,49249
0,73,49250
0,81,49251
0,79,49252
0,30,49253
0,70,49254
0,71,49255
0,62,49256
0,48,49257
0,15,49258
0,39,49259
0,40,49260
0,5,49261
0,86,49262
0,97,49263
0,70,49264
0,80,49265
0,78,49266
0,1,49267
0,23,49268
0,89,49269
0,70,49270
0,96,49271
0,90,49272
0,77,49273
0,83,49274
0,98,49275
0,2,49276
0,65,49277
0,21,49278
0,63,49279
0,48,49280
0,20,49281
0,6,49282
0,32,49283
0,15,49284
0,48,49285
0,18,49286
0,85,49287
0,9,49288
0,83,49289
0,85,49290
0,82,49291
0,89,49292
0,73,49293
0,50,49294
0,87,49295
0,93,49296
0,17,49297
0,89,49298
0,83,49299
0,21,49300
0,79,49301
0,86,49302
0,30,49303
0,2,49304
0,80,49305
0,86,49306
0,19,49307
0,50,49308
0,86,49309
0,4,49310
0,73,49311
0,10,49312
0,89,49313
0,76,49314
0,10,49315
0,3,49316
0,75,49317
0,68,49318
0,10,49319
0,86,49320
0,65,49321
0,5,49322
0,47,49323
0,21,49324
0,21,49325
0,57,49326
0,84,49327
0,3,49328
0,30,49329
0,80,49330
0,70,49331
0,64,49332
0,83,49333
0,67,49334
0,18,49335
0,76,49336
0,22,49337
0,16,49338
0,74,49339
0,70,49340
0,4,49341
0,60,49342
0,97,49343
0,57,49344
0,21,49345
0,85,49346
0,19,49347
0,97,49348
0,22,49349
0,6,49350
0,19,49351
0,85,49352
0,64,49353
0,16,49354
0,45,49355
0,79,49356
0,70,49357
0,76,49358
0,77,49359
0,85,49360
0,62,49361
0,73,49362
0,64,49363
0,95,49364
0,71,49365
0,35,49366
0,88,49367
0,29,49368
0,2,49369
0,71,49370
0,74,49371
0,89,49372
0,17,49373
0,99,49374
0,13,49375
0,4,49376
0,26,49377
0,22,49378
0,19,49379
0,10,49380
0,91,49381
0,24,49382
0,69,49383
0,71,49384
0,41,49385
0,16,49386
0,82,49387
0,55,49388
0,73,49389
0,71,49390
0,96,49391
0,52,49392
0,8,49393
0,22,49394
0,89,49395
0,97,49396
0,36,49397
0,70,49398
0,90,49399
0,0,49400
0,83,49401
0,33,49402
0,84,49403
0,12,49404
0,1,49405
0,82,49406
0,94,49407
0,77,49408
0,14,49409
0,87,49410
0,92,49411
0,64,49412
0,78,49413
0,34,49414
0,44,49415
0,88,49416
0,11,49417
0,27,49418
0,73,49419
0,95,49420
0,78,49421
0,98,49422
0,0,49423
0,92,49424
0,5,49425
0,5,49426
0,43,49427
0,75,49428
0,53,49429
0,19,49430
0,25,49431
0,64,49432
0,46,49433
0,60,49434
0,96,49435
0,32,49436
0,72,49437
0,54,49438
0,89,49439
0,87,49440
0,0,49441
0,46,49442
0,18,49443
0,15,49444
0,24,49445
0,68,49446
0,77,49447
0,86,49448
0,74,49449
0,91,49450
0,7,49451
0,82,49452
0,82,49453
0,21,49454
0,13,49455
0,69,49456
0,22,49457
0,74,49458
0,82,49459
0,12,49460
0,91,49461
0,14,49462
0,10,49463
0,4,49464
0,81,49465
0,11,49466
0,23,49467
0,78,49468
0,92,49469
0,98,49470
0,95,49471
0,30,49472
0,63,49473
0,15,49474
0,49,49475
0,4,49476
0,61,49477
0,75,49478
0,81,49479
0,63,49480
0,50,49481
0,50,49482
0,59,49483
0,93,49484
0,67,49485
0,73,49486
0,80,49487
0,91,49488
0,42,49489
0,86,49490
0,53,49491
0,49,49492
0,91,49493
0,92,49494
0,3,49495
0,94,49496
0,82,49497
0,83,49498
0,3,49499
0,96,49500
0,68,49501
0,84,49502
0,94,49503
0,28,49504
0,55,49505
0,19,49506
0,89,49507
0,87,49508
0,3,49509
0,53,49510
0,69,49511
0,11,49512
0,12,49513
0,35,49514
0,7,49515
0,14,49516
0,68,49517
0,4,49518
0,89,49519
0,36,49520
0,14,49521
0,81,49522
0,16,49523
0,86,49524
0,93,49525
0,26,49526
0,13,49527
0,80,49528
0,87,49529
0,97,49530
0,59,49531
0,38,49532
0,3,49533
0,64,49534
0,8,49535
0,93,49536
0,85,49537
0,73,49538
0,90,49539
0,92,49540
0,87,49541
0,88,49542
0,88,49543
0,12,49544
0,8,49545
0,88,49546
0,54,49547
0,68,49548
0,78,49549
0,91,49550
0,43,49551
0,21,49552
0,72,49553
0,79,49554
0,83,49555
0,20,49556
0,4,49557
0,18,49558
0,14,49559
0,16,49560
0,85,49561
0,15,49562
0,26,49563
0,75,49564
0,12,49565
0,72,49566
0,14,49567
0,82,49568
0,25,49569
0,81,49570
0,24,49571
0,12,49572
0,68,49573
0,40,49574
0,7,49575
0,54,49576
0,66,49577
0,9,49578
0,14,49579
0,32,49580
0,8,49581
0,17,49582
0,5,49583
0,25,49584
0,13,49585
0,0,49586
0,5,49587
0,85,49588
0,71,49589
0,73,49590
0,69,49591
0,65,49592
0,3,49593
0,49,49594
0,90,49595
0,71,49596
0,59,49597
0,28,49598
0,44,49599
0,44,49600
0,96,49601
0,76,49602
0,18,49603
0,16,49604
0,33,49605
0,74,49606
0,75,49607
0,94,49608
0,1,49609
0,10,49610
0,89,49611
0,20,49612
0,7,49613
0,17,49614
0,12,49615
0,62,49616
0,27,49617
0,74,49618
0,28,49619
0,69,49620
0,81,49621
0,2,49622
0,85,49623
0,76,49624
0,3,49625
0,62,49626
0,61,49627
0,23,49628
0,31,49629
0,60,49630
0,56,49631
0,98,49632
