Contents,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Table 1 ,"Summary: Live births (numbers, rates and percentages): administrative area of usual residence of mother, United Kingdom and constituent countries, 2016",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,"England and Wales: regions (within England), unitary authorities, counties, districts, London Boroughs, local health boards (within Wales)",,,,,,,,,,,,,,,,,,,
,"Scotland: council areas, Northern Ireland: 11 new Administrative Areas",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Area of usual residence,,Population,,,Live Births,,,,,,,,,,,,,Maternities,,
,,Numbers (thousands),,,Numbers1,,,,,,,,Rates2,,,Percentages,,Numbers,Rate,
,,Total,Female,Females aged            15 to 44,All,,,Within marriage or civil partnership,Outside marriage or civil partnership,,,,"Crude Birth Rate (CBR): all births per 1,000 population of all ages","General Fertility Rate (GFR): all live births per 1,000 women aged 15 to 44",Total Fertility Rate (TFR)3,Percentage of live births outside marriage or civil partnership,Percentage of live births under 2.5kg,Total,Maternity Rate4,
,,,,,Total,Male,Female,,Total,Joint registrations same address,Joint registrations different address,Sole registrations,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
E10000002,Buckinghamshire,534.7,272.4,95.4,"6,102","3,072","3,030","3,985","2,117","1,591",346,180,11.4,63.9,1.92,34.7,7.5,"6,012",63.0,
E07000004,Aylesbury Vale,193.1,97.6,35.8,"2,280","1,154","1,126","1,378",902,687,140,75,11.8,63.8,1.87,39.6,7.4,"2,251",62.9,
E07000005,Chiltern,95.1,49.0,15.0,902,470,432,644,258,212,31,15,9.5,60.0,1.94,28.6,5.2,887,59.0,
E07000006,South Bucks,69.6,36.0,11.6,754,374,380,518,236,178,38,20,10.8,65.0,1.92,31.3,7.7,742,64.0,
E07000007,Wycombe,176.9,89.8,33.1,"2,166","1,074","1,092","1,445",721,514,137,70,12.2,65.5,1.95,33.3,8.4,"2,132",64.5,
,,,,,,,,,,,,,,,,,,,,
E10000011,East Sussex,547.8,282.8,85.3,"5,219","2,680","2,539","2,489","2,730","2,000",468,262,9.5,61.2,1.91,52.3,5.9,"5,165",60.6,
E07000061,Eastbourne,103.1,53.1,17.4,"1,048",520,528,506,542,397,93,52,10.2,60.4,1.83,51.7,6.2,"1,045",60.2,
E07000062,Hastings,92.2,47.3,16.6,"1,115",566,549,391,724,473,163,88,12.1,67.2,1.99,64.9,6.5,"1,109",66.8,
E07000063,Lewes,101.4,52.1,15.6,898,480,418,470,428,329,66,33,8.9,57.5,1.82,47.7,6.3,891,57.1,
E07000064,Rother,93.6,48.6,12.2,751,391,360,331,420,297,81,42,8.0,61.3,1.98,55.9,6.0,738,60.3,
E07000065,Wealden,157.6,81.7,23.4,"1,407",723,684,791,616,504,65,47,8.9,60.0,1.94,43.8,5.0,"1,382",58.9,
,,,,,,,,,,,,,,,,,,,,
E10000014,Hampshire,"1,360.4",694.3,233.3,"14,379","7,392","6,987","8,367","6,012","4,465","1,064",483,10.6,61.6,1.89,41.8,6.3,"14,211",60.9,
E07000084,Basingstoke and Deane,174.6,88.1,32.5,"2,186","1,130","1,056","1,283",903,662,155,86,12.5,67.3,1.99,41.3,6.6,"2,159",66.4,
E07000085,East Hampshire,118.0,61.0,18.6,"1,027",512,515,650,377,293,61,23,8.7,55.2,1.82,36.7,4.6,"1,020",54.8,
E07000086,Eastleigh,129.6,66.1,23.7,"1,445",730,715,809,636,492,98,46,11.1,61.1,1.80,44.0,5.3,"1,435",60.6,
E07000087,Fareham,115.4,58.8,18.7,"1,049",540,509,636,413,316,68,29,9.1,56.0,1.74,39.4,6.5,"1,037",55.4,
E07000088,Gosport,85.4,42.9,15.2,924,449,475,392,532,367,105,60,10.8,60.8,1.81,57.6,7.6,915,60.2,
E07000089,Hart,94.3,47.4,15.8,950,503,447,668,282,221,46,15,10.1,60.3,1.92,29.7,4.1,940,59.6,
E07000090,Havant,123.6,63.8,20.4,"1,330",702,628,591,739,508,163,68,10.8,65.3,1.96,55.6,8.8,"1,310",64.4,
E07000091,New Forest,179.2,93.0,26.0,"1,483",777,706,798,685,509,126,50,8.3,57.0,1.79,46.2,6.6,"1,459",56.1,
E07000092,Rushmoor,96.3,47.7,19.8,"1,410",704,706,882,528,384,103,41,14.6,71.2,2.05,37.4,6.6,"1,398",70.6,
E07000093,Test Valley,122.0,62.6,20.4,"1,386",727,659,847,539,412,89,38,11.4,68.0,2.12,38.9,5.9,"1,371",67.2,
E07000094,Winchester,122.0,62.8,22.3,"1,189",618,571,811,378,301,50,27,9.7,53.3,1.79,31.8,5.9,"1,167",52.3,
,,,,,,,,,,,,,,,,,,,,
E10000016,Kent,"1,541.9",785.3,277.8,"17,374","8,985","8,389","8,448","8,926","6,461","1,612",853,11.3,62.5,1.90,51.4,4.5,"17,179",61.8,
E07000105,Ashford,126.2,64.8,22.8,"1,565",831,734,748,817,614,142,61,12.4,68.7,2.10,52.2,4.5,"1,550",68.1,
E07000106,Canterbury,162.4,82.8,33.9,"1,382",762,620,681,701,492,132,77,8.5,40.8,1.42,50.7,4.7,"1,360",40.2,
E07000107,Dartford,105.5,53.6,21.8,"1,514",798,716,828,686,477,162,47,14.3,69.4,1.94,45.3,5.8,"1,492",68.3,
E07000108,Dover,114.2,58.0,18.3,"1,173",587,586,448,725,521,143,61,10.3,64.2,1.99,61.8,5.0,"1,155",63.2,
E07000109,Gravesham,106.8,54.1,20.3,"1,417",710,707,674,743,502,163,78,13.3,69.7,2.05,52.4,4.8,"1,411",69.4,
E07000110,Maidstone,166.4,84.1,30.2,"2,035","1,030","1,005","1,076",959,710,148,101,12.2,67.4,1.99,47.1,3.1,"2,014",66.7,
E07000111,Sevenoaks,119.1,61.4,19.9,"1,246",631,615,736,510,382,84,44,10.5,62.7,1.97,40.9,4.7,"1,236",62.2,
E07000112,Shepway,111.2,56.3,17.7,"1,054",531,523,463,591,441,81,69,9.5,59.5,1.83,56.1,5.0,"1,042",58.8,
E07000113,Swale,145.0,73.3,25.9,"1,813",956,857,728,"1,085",756,224,105,12.5,70.0,2.11,59.8,3.0,"1,787",69.0,
E07000114,Thanet,140.7,72.6,23.6,"1,553",848,705,534,"1,019",713,185,121,11.0,65.9,2.00,65.6,4.7,"1,543",65.5,
E07000115,Tonbridge and Malling,127.3,65.0,23.0,"1,431",715,716,818,613,464,101,48,11.2,62.2,1.95,42.8,4.1,"1,413",61.5,
E07000116,Tunbridge Wells,117.1,59.3,20.5,"1,191",586,605,714,477,389,47,41,10.2,58.0,1.80,40.1,5.2,"1,176",57.3,
,,,,,,,,,,,,,,,,,,,,
E10000025,Oxfordshire,683.2,342.6,131.5,"7,757","3,983","3,774","4,841","2,916","2,198",496,222,11.4,59.0,1.76,37.6,4.7,"7,683",58.4,
E07000177,Cherwell,146.3,73.8,26.9,"1,836",926,910,"1,074",762,586,122,54,12.5,68.2,2.03,41.5,5.3,"1,813",67.3,
E07000178,Oxford,161.3,79.1,41.6,"1,811",948,863,"1,144",667,442,157,68,11.2,43.5,1.43,36.8,4.8,"1,804",43.3,
E07000179,South Oxfordshire,138.1,70.1,22.7,"1,540",800,740,982,558,456,68,34,11.1,67.7,2.10,36.2,4.2,"1,522",66.9,
E07000180,Vale of White Horse,128.7,64.5,22.0,"1,436",730,706,948,488,374,84,30,11.2,65.2,1.96,34.0,4.0,"1,422",64.6,
E07000181,West Oxfordshire,108.7,55.0,18.2,"1,134",579,555,693,441,340,65,36,10.4,62.4,1.89,38.9,5.1,"1,122",61.7,
,,,,,,,,,,,,,,,,,,,,
E10000030,Surrey,"1,176.5",599.0,213.9,"13,423","6,798","6,625","8,963","4,460","3,412",715,333,11.4,62.8,1.90,33.2,6.3,"13,231",61.9,
E07000207,Elmbridge,132.8,68.8,22.4,"1,646",857,789,"1,195",451,344,78,29,12.4,73.4,2.23,27.4,6.7,"1,622",72.3,
E07000208,Epsom and Ewell,79.6,40.9,15.1,950,490,460,646,304,241,40,23,11.9,63.0,1.91,32.0,6.1,942,62.5,
E07000209,Guildford,148.0,73.8,30.6,"1,533",760,773,"1,053",480,368,80,32,10.4,50.1,1.59,31.3,5.1,"1,512",49.4,
E07000210,Mole Valley,86.2,44.1,13.3,770,391,379,508,262,207,33,22,8.9,57.9,1.85,34.0,6.2,756,56.8,
E07000211,Reigate and Banstead,145.6,74.4,26.9,"1,796",883,913,"1,165",631,496,99,36,12.3,66.8,1.93,35.1,7.7,"1,755",65.3,
E07000212,Runnymede,86.9,44.5,18.9,954,464,490,596,358,260,64,34,11.0,50.4,1.64,37.5,5.7,941,49.8,
E07000213,Spelthorne,98.9,50.1,18.2,"1,346",687,659,811,535,384,113,38,13.6,74.0,2.14,39.7,7.9,"1,330",73.1,
E07000214,Surrey Heath,88.4,44.6,15.1,884,455,429,567,317,238,46,33,10.0,58.5,1.83,35.9,6.3,875,57.9,
E07000215,Tandridge,86.7,44.4,14.8,956,496,460,598,358,280,52,26,11.0,64.5,1.96,37.4,6.0,947,63.9,
E07000216,Waverley,123.8,63.3,20.1,"1,251",621,630,871,380,303,50,27,10.1,62.2,2.00,30.4,5.2,"1,228",61.0,
E07000217,Woking,99.7,50.1,18.4,"1,337",694,643,953,384,291,60,33,13.4,72.6,2.14,28.7,5.3,"1,323",71.8,
,,,,,,,,,,,,,,,,,,,,
E10000032,West Sussex,843.8,433.8,141.7,"8,795","4,548","4,247","4,951","3,844","2,911",639,294,10.4,62.1,1.88,43.7,7.1,"8,673",61.2,
E07000223,Adur,63.5,32.6,10.6,671,349,322,347,324,259,51,14,10.6,63.4,1.92,48.3,6.0,660,62.4,
E07000224,Arun,157.0,81.8,23.6,"1,552",793,759,712,840,622,152,66,9.9,65.8,2.00,54.1,8.2,"1,527",64.7,
E07000225,Chichester,118.2,61.3,17.9,955,479,476,570,385,291,63,31,8.1,53.4,1.72,40.3,5.9,949,53.1,
E07000226,Crawley,111.4,55.7,23.2,"1,584",816,768,916,668,470,133,65,14.2,68.3,1.93,42.2,8.6,"1,564",67.4,
E07000227,Horsham,138.0,70.9,22.3,"1,324",687,637,803,521,412,73,36,9.6,59.5,1.89,39.4,6.7,"1,305",58.6,
E07000228,Mid Sussex,147.1,75.2,25.3,"1,610",836,774,"1,050",560,451,73,36,10.9,63.7,1.92,34.8,6.4,"1,573",62.2,
E07000229,Worthing,108.6,56.3,18.9,"1,099",588,511,553,546,406,94,46,10.1,58.2,1.74,49.7,6.5,"1,095",58.0,
,,,,,,,,,,,,,,,,,,,,
E12000009,SOUTH WEST,"5,516.0","2,804.4",963.2,"57,316","29,434","27,882","29,670","27,646","20,877","4,368","2,401",10.4,59.5,1.79,48.2,6.1,"56,612",58.8,
,,,,,,,,,,,,,,,,,,,,
E06000022,Bath and North East Somerset,187.8,95.1,38.2,"1,799",915,884,970,829,612,141,76,9.6,47.1,1.63,46.1,5.6,"1,787",46.7,
E06000028,Bournemouth,197.7,98.0,41.6,"2,180","1,085","1,095","1,148","1,032",767,165,100,11.0,52.4,1.54,47.3,6.1,"2,155",51.8,
E06000023,"Bristol, City of",454.2,226.8,108.4,"6,400","3,322","3,078","3,459","2,941","2,053",584,304,14.1,59.0,1.72,46.0,5.6,"6,323",58.3,
"E06000052, E06000053",Cornwall and Isles of Scilly6,556.0,286.1,89.0,"5,312","2,719","2,593","2,404","2,908","2,271",414,223,9.6,59.7,1.87,54.7,6.5,"5,256",59.1,
E06000024,North Somerset,211.7,108.6,34.5,"2,188","1,138","1,050","1,180","1,008",768,141,99,10.3,63.4,1.94,46.1,5.5,"2,149",62.3,
E06000026,Plymouth,264.2,132.7,52.5,"2,912","1,512","1,400","1,316","1,596","1,122",309,165,11.0,55.4,1.62,54.8,7.8,"2,870",54.6,
E06000029,Poole,151.5,77.0,26.1,"1,593",827,766,841,752,559,118,75,10.5,61.1,1.81,47.2,6.8,"1,573",60.3,
E06000025,South Gloucestershire,277.6,139.8,51.3,"3,090","1,543","1,547","1,744","1,346","1,056",195,95,11.1,60.2,1.77,43.6,4.3,"3,058",59.6,
E06000030,Swindon,217.9,109.3,42.0,"2,848","1,456","1,392","1,565","1,283",941,240,102,13.1,67.8,2.01,45.0,5.4,"2,807",66.8,
E06000027,Torbay,133.9,69.0,20.3,"1,314",665,649,507,807,543,184,80,9.8,64.8,1.97,61.4,6.6,"1,297",64.0,
E06000054,Wiltshire,488.4,247.2,80.0,"5,119","2,649","2,470","2,975","2,144","1,660",290,194,10.5,64.0,2.03,41.9,5.5,"5,067",63.3,
,,,,,,,,,,,,,,,,,,,,
E10000008,Devon,779.8,399.5,125.2,"6,964","3,530","3,434","3,574","3,390","2,658",454,278,8.9,55.6,1.71,48.7,6.2,"6,878",55.0,
E07000040,East Devon,139.9,72.3,19.1,"1,139",562,577,589,550,428,83,39,8.1,59.7,1.89,48.3,6.4,"1,122",58.8,
E07000041,Exeter,129.8,65.5,30.9,"1,292",667,625,701,591,426,99,66,10.0,41.8,1.34,45.7,7.0,"1,274",41.2,
E07000042,Mid Devon,79.8,40.8,12.6,737,361,376,381,356,292,37,27,9.2,58.4,1.81,48.3,4.7,730,57.8,
E07000043,North Devon,94.6,48.3,14.4,946,479,467,481,465,372,57,36,10.0,65.6,2.01,49.2,4.7,937,64.9,
E07000044,South Hams,84.3,43.6,11.4,599,288,311,316,283,224,38,21,7.1,52.6,1.69,47.2,6.5,592,52.0,
E07000045,Teignbridge,129.9,67.0,19.4,"1,155",591,564,581,574,461,73,40,8.9,59.6,1.83,49.7,6.1,"1,143",59.0,
E07000046,Torridge,67.0,34.2,9.7,632,334,298,292,340,266,40,34,9.4,65.3,2.04,53.8,6.0,627,64.8,
E07000047,West Devon,54.6,27.9,7.7,464,248,216,233,231,189,27,15,8.5,60.6,1.96,49.8,8.8,453,59.2,
,,,,,,,,,,,,,,,,,,,,
E10000009,Dorset,422.7,216.4,59.2,"3,388","1,757","1,631","1,786","1,602","1,257",209,136,8.0,57.2,1.82,47.3,6.3,"3,337",56.4,
E07000048,Christchurch,49.5,25.6,6.8,360,191,169,194,166,125,23,18,7.3,52.8,1.67,46.1,5.3,353,51.7,
E07000049,East Dorset,89.1,46.2,11.8,644,352,292,394,250,202,31,17,7.2,54.4,1.75,38.8,5.3,630,53.2,
E07000050,North Dorset,71.1,35.6,10.5,631,323,308,346,285,235,33,17,8.9,60.3,1.93,45.2,6.8,626,59.8,
E07000051,Purbeck,46.3,23.4,6.5,346,181,165,185,161,132,16,13,7.5,53.1,1.67,46.5,7.5,342,52.5,
E07000052,West Dorset,101.4,52.6,13.6,763,395,368,418,345,273,46,26,7.5,56.3,1.82,45.2,6.7,752,55.5,
E07000053,Weymouth and Portland,65.4,33.1,10.0,644,315,329,249,395,290,60,45,9.9,64.4,2.00,61.3,6.5,634,63.4,
,,,,,,,,,,,,,,,,,,,,
E10000013,Gloucestershire,623.1,317.9,108.1,"6,739","3,517","3,222","3,606","3,133","2,325",540,268,10.8,62.4,1.88,46.5,6.4,"6,642",61.5,
E07000078,Cheltenham,117.5,60.1,23.8,"1,328",691,637,774,554,421,98,35,11.3,55.7,1.65,41.7,8.1,"1,302",54.6,
E07000079,Cotswold,85.8,44.3,12.7,730,385,345,440,290,230,29,31,8.5,57.3,1.88,39.7,4.4,715,56.1,
E07000080,Forest of Dean,85.4,43.4,13.2,844,426,418,387,457,362,68,27,9.9,63.8,2.06,54.1,6.4,833,63.0,
E07000081,Gloucester,128.5,65.1,25.0,"1,768",944,824,840,928,595,218,115,13.8,70.9,2.03,52.5,6.7,"1,754",70.3,
E07000082,Stroud,117.4,59.7,18.7,"1,094",554,540,608,486,391,63,32,9.3,58.5,1.84,44.4,6.0,"1,075",57.5,
E07000083,Tewkesbury,88.6,45.2,14.6,975,517,458,557,418,326,64,28,11.0,66.6,1.97,42.9,5.7,963,65.8,
,,,,,,,,,,,,,,,,,,,,
E10000027,Somerset,549.4,281.1,86.8,"5,470","2,799","2,671","2,595","2,875","2,285",384,206,10.0,63.0,1.95,52.6,6.4,"5,413",62.3,
E07000187,Mendip,112.5,57.8,18.1,"1,080",551,529,540,540,440,73,27,9.6,59.7,1.91,50.0,5.5,"1,071",59.2,
E07000188,Sedgemoor,121.4,61.8,19.4,"1,298",673,625,529,769,590,112,67,10.7,66.8,2.05,59.2,6.7,"1,283",66.0,
E07000189,South Somerset,165.6,84.3,25.6,"1,651",849,802,802,849,697,97,55,10.0,64.4,1.99,51.4,6.7,"1,633",63.7,
E07000190,Taunton Deane,115.5,59.4,19.4,"1,206",610,596,625,581,443,94,44,10.4,62.1,1.87,48.2,6.8,"1,192",61.4,
E07000191,West Somerset,34.3,17.8,4.3,235,116,119,99,136,115,8,13,6.9,55.2,1.71,57.9,4.7,234,55.0,
,,,,,,,,,,,,,,,,,,,,
W92000004,WALES,"3,113.2","1,579.1",559.6,"32,936","16,806","16,130","13,420","19,516","13,189","4,363","1,964",10.6,58.9,1.74,59.3,6.9,"32,573",58.2,
,,,,,,,,,,,,,,,,,,,,
W06000001,Isle of Anglesey,69.7,35.4,10.6,716,364,352,258,458,332,88,38,10.3,67.6,2.04,64.0,9.1,708,66.8,
W06000002,Gwynedd,123.6,62.4,21.9,"1,156",591,565,444,712,515,123,74,9.4,52.7,1.65,61.6,6.3,"1,149",52.4,
W06000003,Conwy,116.5,59.8,17.1,"1,050",531,519,387,663,478,106,79,9.0,61.3,1.88,63.1,6.8,"1,042",60.8,
W06000004,Denbighshire,94.8,48.1,15.0,"1,012",541,471,355,657,465,123,69,10.7,67.6,2.09,64.9,9.9,996,66.5,
W06000005,Flintshire,154.4,78.3,26.5,"1,587",811,776,706,881,639,152,90,10.3,60.0,1.80,55.5,7.2,"1,568",59.3,
W06000006,Wrexham,136.7,68.4,24.1,"1,491",798,693,578,913,648,187,78,10.9,61.8,1.81,61.2,8.9,"1,479",61.4,
W06000023,Powys,132.2,66.8,18.9,"1,179",612,567,511,668,549,76,43,8.9,62.5,1.99,56.7,5.5,"1,168",61.9,
W06000008,Ceredigion,74.1,37.0,12.7,612,314,298,251,361,292,36,33,8.3,48.2,1.65,59.0,5.7,605,47.7,
W06000009,Pembrokeshire,124.0,63.1,19.1,"1,133",557,576,431,702,501,131,70,9.1,59.2,1.81,62.0,7.2,"1,128",59.0,
W06000010,Carmarthenshire,185.6,94.8,30.4,"1,878",970,908,777,"1,101",838,186,77,10.1,61.8,1.86,58.6,6.0,"1,856",61.1,
W06000011,Swansea,244.5,122.2,46.1,"2,475","1,249","1,226","1,041","1,434",926,373,135,10.1,53.7,1.60,57.9,6.6,"2,450",53.1,
W06000012,Neath Port Talbot,141.6,72.0,24.9,"1,519",764,755,551,968,654,235,79,10.7,61.1,1.82,63.7,7.6,"1,499",60.3,
W06000013,Bridgend,143.2,72.2,24.9,"1,501",772,729,578,923,619,211,93,10.5,60.2,1.82,61.5,7.0,"1,479",59.3,
W06000014,Vale of Glamorgan,128.5,66.0,21.8,"1,321",647,674,565,756,470,198,88,10.3,60.5,1.88,57.2,5.3,"1,307",59.9,
W06000015,Cardiff,361.5,183.3,84.0,"4,418","2,237","2,181","2,316","2,102","1,195",625,282,12.2,52.6,1.59,47.6,6.0,"4,369",52.0,
W06000016,Rhondda Cynon Taff,238.3,121.4,45.2,"2,782","1,408","1,374",922,"1,860","1,185",488,187,11.7,61.6,1.78,66.9,8.4,"2,744",60.7,
W06000024,Merthyr Tydfil,59.8,30.4,11.3,715,331,384,209,506,283,167,56,12.0,63.5,1.82,70.8,6.9,719,63.9,
W06000018,Caerphilly,180.5,92.1,33.6,"2,017","1,036",981,751,"1,266",868,283,115,11.2,60.0,1.76,62.8,5.3,"1,988",59.1,
W06000019,Blaenau Gwent,69.6,35.3,12.8,726,346,380,235,491,331,123,37,10.4,56.9,1.63,67.6,7.0,712,55.8,
W06000020,Torfaen,92.1,47.2,16.7,"1,005",520,485,360,645,434,130,81,10.9,60.2,1.76,64.2,8.1,988,59.2,
W06000021,Monmouthshire,92.8,47.1,13.8,740,417,323,368,372,296,53,23,8.0,53.8,1.74,50.3,4.9,735,53.4,
W06000022,Newport,149.1,75.8,28.4,"1,903",990,913,826,"1,077",671,269,137,12.8,67.1,1.94,56.6,7.3,"1,884",66.4,
,,,,,,,,,,,,,,,,,,,,
W11000023,Betsi Cadwaladr University,695.8,352.4,115.2,"7,012","3,636","3,376","2,728","4,284","3,077",779,428,10.1,60.9,1.83,61.1,7.9," 6,942 ",60.3,
W11000024,Powys Teaching,132.2,66.8,18.9,"1,179",612,567,511,668,549,76,43,8.9,62.5,1.99,56.7,5.5," 1,168 ",61.9,
W11000025,Hywel Dda,383.7,194.8,62.2,"3,623","1,841","1,782","1,459","2,164","1,631",353,180,9.4,58.3,1.77,59.7,6.3," 3,589 ",57.7,
W11000026,Abertawe Bro Morgannwg University,529.3,266.4,95.9,"5,495","2,785","2,710","2,170","3,325","2,199",819,307,10.4,57.3,1.70,60.5,7.0," 5,428 ",56.6,
W11000027,Cwm Taf,298.1,151.9,56.4,"3,497","1,739","1,758","1,131","2,366","1,468",655,243,11.7,62.0,1.79,67.7,8.1," 3,463 ",61.4,
W11000028,Aneurin Bevan,584.1,297.5,105.2,"6,391","3,309","3,082","2,540","3,851","2,600",858,393,10.9,60.7,1.79,60.3,6.4," 6,307 ",59.9,
W11000029,Cardiff and Vale University,489.9,249.3,105.8,"5,739","2,884","2,855","2,881","2,858","1,665",823,370,11.7,54.2,1.63,49.8,5.9," 5,676 ",53.7,
,,,,,,,,,,,,,,,,,,,,
J99000001,Usual residence outside England,:,:,:,178,81,97,122,56,39,8,9,:,:,:,31.5,23.0,222,:,
,and Wales where birth occurred in,,,,,,,,,,,,,,,,,,,
,England and Wales5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
S92000003,SCOTLAND,"5,404.7","2,777.2","1,035.1","54,488","28,236","26,252","26,761","27,727","19,394","6,012","2,321",10.1,52.6,1.52,50.9,:,"53,898",52.1,
,,,,,,,,,,,,,,,,,,,,
S12000033,Aberdeen City,229.8,115.7,53.0,"2,521","1,285","1,236","1,398","1,123",866,171,86,11.0,47.6,1.32,44.5,:,"2,497",47.1,
S12000034,Aberdeenshire,262.2,131.8,45.6,"2,811","1,475","1,336","1,712","1,099",925,99,75,10.7,61.6,1.87,39.1,:,"2,780",61.0,
S12000041,Angus,116.5,59.8,19.2,"1,025",540,485,480,545,421,71,53,8.8,53.5,1.65,53.2,:,"1,020",53.2,
S12000035,Argyll and Bute,87.1,43.8,12.5,699,356,343,321,378,296,58,24,8.0,55.9,1.77,54.1,:,689,55.1,
S12000036,City of Edinburgh7,507.2,260.4,122.2,"5,300","2,716","2,584","3,243","2,057","1,580",290,187,10.5,43.4,1.22,38.8,:,"5,233",42.8,
S12000005,Clackmannanshire,51.4,26.2,8.9,505,268,237,187,318,211,77,30,9.8,56.4,1.74,63.0,:,505,56.4,
S12000006,Dumfries and Galloway,149.5,77.0,23.0,"1,318",655,663,535,783,599,112,72,8.8,57.3,1.74,59.4,:,"1,311",57.0,
S12000042,Dundee City,148.3,76.8,32.5,"1,576",842,734,604,972,593,268,111,10.6,48.5,1.37,61.7,:,"1,560",48.0,
S12000008,East Ayrshire,122.2,62.9,21.7,"1,275",669,606,494,781,548,160,73,10.4,58.9,1.77,61.3,:,"1,255",57.9,
S12000045,East Dunbartonshire,107.5,55.5,17.1,951,490,461,611,340,235,82,23,8.8,55.6,1.79,35.8,:,935,54.6,
S12000010,East Lothian,104.1,54.3,18.4,"1,041",555,486,535,506,371,101,34,10.0,56.5,1.74,48.6,:,"1,034",56.1,
S12000011,East Renfrewshire,93.8,49.2,15.9,861,442,419,620,241,160,67,14,9.2,54.3,1.77,28.0,:,849,53.6,
S12000014,Falkirk,159.4,81.4,29.3,"1,565",832,733,732,833,605,161,67,9.8,53.3,1.61,53.2,:,"1,554",53.0,
S12000015,Fife,370.3,190.8,67.6,"3,739","1,930","1,809","1,674","2,065","1,469",416,180,10.1,55.3,1.66,55.2,:,"3,705",54.8,
S12000046,Glasgow City,615.1,316.0,144.3,"6,833","3,505","3,328","3,262","3,571","2,107","1,095",369,11.1,47.4,1.31,52.3,:,"6,790",47.1,
S12000017,Highland,234.8,119.9,38.8,"2,150","1,129","1,021","1,005","1,145",894,179,72,9.2,55.5,1.69,53.3,:,"2,135",55.1,
S12000018,Inverclyde,79.2,41.3,13.8,706,376,330,287,419,246,148,25,8.9,51.3,1.55,59.3,:,695,50.5,
S12000019,Midlothian,88.6,46.0,16.3,"1,088",563,525,517,571,400,120,51,12.3,66.8,1.99,52.5,:,"1,074",65.9,
S12000020,Moray,96.1,48.4,16.3,939,498,441,467,472,364,71,37,9.8,57.5,1.75,50.3,:,923,56.5,
S12000013,Na h-Eileanan Siar7,26.9,13.6,4.1,238,126,112,144,94,81,10,3,8.8,58.6,1.82,39.5,:,236,58.1,
