Economic: Left(0) <-> Right(200){uniform},Social: Liberalism(0) <-> Conservatism(200){uniform},Economic: Left <-> Right{gaussian-ish},Social: Liberalism <-> Conservatism{gaussian-ish},id
103,125,0.039621171641005024,0.3771019232114468,6465
145,110,0.6016162890074129,0.16715627856474294,6466
73,196,-0.3257094732003917,1.9385090204965714,6467
79,64,-0.2567373737346323,-0.491959347528357,6468
0,200,-2.3939503606295833,2.3242723128836773,6469
175,154,1.1678547533828318,0.7921338452685851,6470
77,79,-0.2740198683348758,-0.26157676470533087,6471
95,82,-0.05161561963928211,-0.22306512082560015,6472
89,111,-0.12822214255070755,0.18851515651691694,6473
110,18,0.13102324149490152,-1.4174550765314955,6474
48,97,-0.6980866620070728,-0.01899747899619506,6475
161,66,0.8591767061740236,-0.4567140129974493,6476
113,82,0.16720286703308065,-0.2224944189826388,6477
134,129,0.43225313296583523,0.43196878931667576,6478
179,116,1.255174626659824,0.2562482665478751,6479
177,79,1.2118592203774767,-0.26688721959876494,6480
45,129,-0.746463708294805,0.42292607226968426,6481
2,115,-2.181111468973367,0.23302641296861618,6482
107,150,0.08860159909033767,0.7296815879082059,6483
10,185,-1.6893492020023813,1.4331348770341412,6484
114,100,0.18029079624959016,0.0314522184872911,6485
166,90,0.966233935820749,-0.10291337767728395,6486
61,106,-0.49605427236925775,0.11622222676412573,6487
158,60,0.8080755268687615,-0.5548884573368376,6488
101,111,0.021520537512764372,0.1857323997183947,6489
133,156,0.41288948064194747,0.8089327345420011,6490
29,38,-1.0787849429790795,-0.9576005504771262,6491
185,91,1.4339561058176657,-0.09393695485389066,6492
39,121,-0.8625902731482638,0.3179166717812206,6493
140,179,0.52452055164922,1.2816193389565793,6494
181,114,1.3330352281086195,0.226801169592455,6495
44,134,-0.7724781872754068,0.4967889826604936,6496
66,195,-0.4341251830521894,1.8182628207490197,6497
18,167,-1.405064969111082,1.0051514949861304,6498
130,144,0.37536154095123736,0.6327043647133253,6499
36,114,-0.9214051012203348,0.22819633596360733,6500
118,127,0.2346531573214133,0.39605268757158135,6501
0,147,-2.3939503606295833,0.6806630309218723,6502
168,165,0.9918867063940766,0.9696860267440914,6503
169,199,1.0191687705136174,2.1688503040584766,6504
37,29,-0.916129983102372,-1.1352690314477891,6505
3,22,-2.0871808816817294,-1.3126056847641165,6506
185,40,1.4446249239931255,-0.9174490096136048,6507
110,83,0.12851674143004377,-0.20613554528611414,6508
180,106,1.3020764876518953,0.11716711408118823,6509
4,197,-2.0522244410155444,1.9742419156175102,6510
80,106,-0.23343095889576376,0.11724921245214547,6511
174,126,1.1349171964521254,0.38222649694132554,6512
152,166,0.7002956557450705,0.9856922470851851,6513
155,174,0.7504856821552394,1.161922202033733,6514
18,123,-1.3733460643904631,0.345314115768606,6515
191,144,1.6829959602271944,0.632974420927352,6516
93,8,-0.08313148573698664,-1.7389382779640998,6517
138,125,0.4829089576305055,0.3691897641628563,6518
14,96,-1.5120573545949718,-0.029131572931998664,6519
108,139,0.10461112182396264,0.5668085760386008,6520
194,68,1.8719166676901846,-0.43518222203721435,6521
38,177,-0.8807197771707298,1.2178076974134708,6522
111,126,0.14300433416744276,0.38615015091419946,6523
196,139,1.9834064564503797,0.5615202196111823,6524
79,91,-0.25253382589859064,-0.09326860747328038,6525
16,191,-1.4445181499790463,1.6382416685575738,6526
12,156,-1.6187199507089445,0.8116315959710715,6527
18,196,-1.4038975931073547,1.9006689406154436,6528
95,132,-0.05668857523223412,0.4612847629342999,6529
160,134,0.8528199869007701,0.49372488688774024,6530
78,77,-0.2683458608494864,-0.2976429061687085,6531
160,117,0.8481840052845372,0.2693852594975745,6532
200,138,2.474966847864353,0.5487694814454067,6533
140,155,0.5133247789623557,0.7983766673878064,6534
96,132,-0.03701753190548071,0.46842672210906555,6535
128,164,0.350508111448458,0.9544602315319709,6536
133,79,0.42127054492474364,-0.2636207354014785,6537
118,21,0.22878110731118448,-1.3348871237132445,6538
143,101,0.5618966443137574,0.04574018042464152,6539
194,91,1.8840960573101913,-0.09000581655272329,6540
149,98,0.6625251550378516,0.0004006045246381418,6541
135,121,0.4409043596454056,0.31370203708959354,6542
168,148,1.001971935026876,0.6859352874570196,6543
82,129,-0.21549733257425688,0.4221726974276345,6544
2,180,-2.1548897907194133,1.2960227039375256,6545
189,77,1.5849325735314514,-0.291004518045216,6546
188,95,1.579402419472716,-0.043935644112820284,6547
119,191,0.23573630196388312,1.6683975883892186,6548
189,160,1.6184163876078677,0.8929854368960747,6549
44,140,-0.7723145187709376,0.5725056222538827,6550
118,100,0.22680415439238658,0.033741169533693556,6551
128,103,0.34772921952757657,0.07620438970923867,6552
183,62,1.379209043321564,-0.5314976011504297,6553
198,20,2.256744215525204,-1.364949617311454,6554
197,186,2.1138082345695257,1.4702064035082636,6555
37,112,-0.9049660127076432,0.1942814192511404,6556
198,178,2.2566010207713045,1.2424448746574226,6557
139,153,0.5088594077831888,0.7638498853500545,6558
167,62,0.9765154847380503,-0.5261020319202162,6559
179,130,1.249975914937984,0.43736294312460755,6560
123,123,0.2924367463675018,0.34418306522654457,6561
143,178,0.5637255343103891,1.2387357535745838,6562
76,13,-0.2952272675172306,-1.558144161918098,6563
178,58,1.231599878283791,-0.588409573805947,6564
32,0,-1.0091954635150158,-2.4446586058684523,6565
120,191,0.2565303911063563,1.651596326637234,6566
198,163,2.2358008154785796,0.9409653302814631,6567
78,103,-0.26353827579256583,0.06905418639701821,6568
107,171,0.08917540400186541,1.0806871350201797,6569
198,35,2.1629313699790003,-1.014130886185434,6570
128,191,0.3539852645422299,1.670139856784982,6571
183,55,1.3829109488348372,-0.6394245081961842,6572
115,19,0.1871639061751168,-1.3738686576262793,6573
151,175,0.6815291044625246,1.1754893076102673,6574
168,48,0.9970234983476621,-0.7620642388553209,6575
52,44,-0.6416380760107876,-0.8293700761754647,6576
173,74,1.1103373273063064,-0.33955763371419917,6577
3,25,-2.1177773793931967,-1.2330975880805561,6578
2,4,-2.2189021251877534,-1.9342816461205352,6579
170,43,1.0371150176373678,-0.8546953740184031,6580
29,103,-1.0806450360341178,0.06929914306272465,6581
27,18,-1.1346913107622254,-1.4157851315704704,6582
101,15,0.01577690861683743,-1.5066031665147799,6583
0,25,-2.320393046494294,-1.2383113698372872,6584
146,151,0.6073568715812805,0.7336349753851905,6585
159,106,0.821728379258615,0.1098623043425708,6586
87,191,-0.14779486417577628,1.6418679362267397,6587
189,103,1.6145574026638034,0.07564552104496283,6588
65,164,-0.4378916055707145,0.9553202306355904,6589
192,131,1.7619545663624867,0.4589360277726447,6590
200,101,2.5965294839826214,0.04792589645111982,6591
44,25,-0.7674900911340254,-1.2318073022025455,6592
188,83,1.5463620139066236,-0.20811828171434743,6593
125,128,0.31191863018774846,0.40787243026514663,6594
7,7,-1.813305427460928,-1.795220593472764,6595
40,15,-0.8437037387650982,-1.4992207908364004,6596
22,125,-1.280023826902806,0.371097574655027,6597
196,168,2.0484441599368646,1.0282136987475237,6598
104,141,0.062314930296481025,0.5837777665875681,6599
187,148,1.5372939069428284,0.6912639312404271,6600
199,131,2.3228708294722034,0.45013015087196573,6601
179,182,1.2746001684980557,1.3519963500116279,6602
79,12,-0.2482962216557595,-1.581242011033973,6603
199,124,2.416539045234946,0.35100064636405987,6604
197,152,2.0917458627801833,0.747058902372584,6605
53,116,-0.6257584361284413,0.24813548442080485,6606
154,47,0.7329857920215903,-0.7807392299768152,6607
198,178,2.2882665997981584,1.242621143519978,6608
2,195,-2.1595020493652712,1.8585315660963557,6609
25,42,-1.1789308852600473,-0.8764003609054021,6610
72,68,-0.34233122172033553,-0.43799481286975384,6611
190,93,1.6268404592050212,-0.06402308623288723,6612
183,119,1.3869899747699461,0.2929833417331739,6613
120,22,0.24849729116947614,-1.293190003764558,6614
5,144,-1.9775997431376695,0.6281016466010548,6615
196,176,1.9714657126194681,1.190795175876352,6616
187,181,1.5096788832722803,1.3331354381746898,6617
147,95,0.6239742339670429,-0.036956497728162195,6618
199,95,2.383675574393113,-0.04554150526325355,6619
103,73,0.0451775673849022,-0.3552017822053099,6620
6,198,-1.88593757061494,2.0306016182385123,6621
42,47,-0.8089346498595531,-0.7764029753922673,6622
163,162,0.8911569090196483,0.9222437571291161,6623
27,121,-1.1456409187421785,0.318377022650762,6624
133,66,0.415710106601701,-0.46210960909204696,6625
195,174,1.9654670849335802,1.1474055563945678,6626
18,198,-1.37208706617372,2.0225504749256107,6627
40,174,-0.8477286961156204,1.1618222365624764,6628
127,160,0.341665816869349,0.8765912637280581,6629
167,7,0.9801379854106131,-1.7625516944270117,6630
182,164,1.3551343428603104,0.9492967456511435,6631
188,123,1.5700440955018493,0.34463993052617137,6632
85,19,-0.16953150957940752,-1.3977205679862987,6633
15,17,-1.4897519746705796,-1.444179003903715,6634
148,82,0.6354232595874726,-0.21548071632482746,6635
199,149,2.306727063204538,0.7087644273064817,6636
64,26,-0.45855995647899617,-1.2060772169338916,6637
103,197,0.04544510778434818,1.9795002050158474,6638
124,12,0.30140749322207055,-1.5929912474869898,6639
2,22,-2.1734544682681416,-1.3159196744332244,6640
27,73,-1.134360329465766,-0.36030897448698246,6641
187,198,1.5099922872305696,2.063034002134588,6642
99,78,-0.0043441273940549715,-0.27731365277708975,6643
3,181,-2.0784448448044612,1.3136543466562456,6644
189,21,1.6060710095306898,-1.327993744776571,6645
111,163,0.13506252242992778,0.9426522878215591,6646
85,194,-0.1783231481831116,1.764356494856547,6647
172,186,1.1025159775578957,1.4823363268946346,6648
77,198,-0.28339981781912765,2.063337783847059,6649
120,114,0.2523827062745244,0.2178238611230901,6650
195,160,1.9092332943664523,0.8818022357165475,6651
77,169,-0.2746968994729865,1.0483238012656635,6652
96,12,-0.0423346536711972,-1.593355634151843,6653
180,75,1.2895012176336285,-0.3265380998136956,6654
23,104,-1.2509251185549275,0.08130400861983467,6655
85,94,-0.17938597270247128,-0.05660856024892667,6656
13,184,-1.5800638091583472,1.4150733416825878,6657
5,153,-1.9315048212440822,0.7674362414388284,6658
190,183,1.6326561782159041,1.3863218394241876,6659
157,145,0.7931226841388058,0.6423931837524269,6660
7,138,-1.8488574599377352,0.5425408869683559,6661
78,172,-0.26285912137125256,1.1137224009624136,6662
57,21,-0.5638717414574737,-1.319006538752462,6663
164,45,0.92362489485295,-0.8085574965137362,6664
127,181,0.34156402023386256,1.3106081498730313,6665
16,184,-1.4609363888178384,1.3956710953383986,6666
15,172,-1.4695904604341685,1.101798723572124,6667
13,199,-1.5552994494573817,2.201210980671481,6668
161,132,0.8634412677794167,0.4612634437763678,6669
28,1,-1.1148731088420705,-2.148808102696507,6670
186,81,1.492797984389263,-0.23489107491079458,6671
5,146,-1.9276929339017184,0.6592545035734585,6672
132,132,0.40101682920112713,0.46844087857920313,6673
8,1,-1.8068826402758509,-2.215891184856908,6674
39,26,-0.8759852055492644,-1.2121634131781835,6675
121,167,0.2707154807841759,1.0027962123304188,6676
113,69,0.1591017702389008,-0.42261523244848337,6677
63,77,-0.46921290166805085,-0.2893494483633903,6678
9,4,-1.7506008023321398,-1.91764428181469,6679
159,165,0.8324053572101066,0.9800407855193222,6680
56,46,-0.5661991031631686,-0.8002422607850541,6681
10,15,-1.6990394489251575,-1.4934903827296646,6682
54,83,-0.6127980270206377,-0.21182072353381817,6683
80,77,-0.23984539176111636,-0.2963780787241343,6684
35,93,-0.9502259353326555,-0.06644678811420791,6685
18,45,-1.383581083474474,-0.8162266243481057,6686
6,2,-1.8805720215500212,-2.110984702485366,6687
117,26,0.22075034316676911,-1.2182762349544733,6688
18,47,-1.3772350606779156,-0.781535878865256,6689
163,84,0.8984231188638947,-0.19132250807500328,6690
147,197,0.619130629500586,1.970458041675629,6691
31,25,-1.0387231347656465,-1.2278426113742928,6692
144,24,0.5740708205101241,-1.2681032359245863,6693
80,180,-0.24614181494802656,1.2963244695842733,6694
111,100,0.14194485453984196,0.03223813787285053,6695
195,181,1.8931785746378154,1.3228321275292236,6696
150,187,0.6765680704002005,1.5172401535642355,6697
178,105,1.2438195992546983,0.09337036728191364,6698
96,180,-0.041431788808356365,1.3059513627106376,6699
188,165,1.5593488330100083,0.9690073611351823,6700
107,133,0.09587233592692872,0.47274638007611103,6701
0,95,-2.3939503606295833,-0.03643475455242972,6702
165,85,0.9307357597543284,-0.17419439021676492,6703
8,158,-1.7644252685794,0.8539716101915046,6704
3,180,-2.0705936488238703,1.2902222835470978,6705
80,161,-0.24570907511929307,0.8983910818691347,6706
123,77,0.28892398822282794,-0.29952741009202066,6707
37,200,-0.899835452766845,2.3214926906461053,6708
70,198,-0.36963607606696924,2.091884646529047,6709
41,2,-0.8237368550805502,-2.093366426908079,6710
155,116,0.7471251410588629,0.25288858011422155,6711
66,13,-0.42083625261890256,-1.573177993883324,6712
159,101,0.8213391999530756,0.039672177478799066,6713
9,12,-1.7442122295198357,-1.5954833678842475,6714
143,122,0.5630113332235263,0.3277056883961735,6715
1,87,-2.3132102794340708,-0.15356328267739972,6716
107,188,0.08670005316865509,1.5228128097596338,6717
120,153,0.2507725344750084,0.7655316773573647,6718
48,16,-0.7082398757527304,-1.4652519021584374,6719
15,36,-1.4974969526572257,-0.9989827458167587,6720
166,183,0.9657639648133212,1.368283592467217,6721
20,140,-1.3147341610728005,0.5699177455789899,6722
89,88,-0.12149542688230953,-0.13460484939727752,6723
128,100,0.3525397774233021,0.023088969347998898,6724
134,135,0.43020399061036707,0.4991037683157736,6725
114,189,0.1713604891541788,1.5617111922480538,6726
17,180,-1.4174184473807014,1.2904789566477877,6727
74,50,-0.31997029805765786,-0.7214191228297933,6728
126,199,0.32773627360627494,2.228370884484039,6729
164,111,0.9233047027154349,0.17909151267262977,6730
67,123,-0.41262029998555305,0.3383052200337215,6731
126,143,0.3313401660211264,0.6173409215517198,6732
159,166,0.826164254317687,0.9896025432670159,6733
181,102,1.3352109450236718,0.06096235736104065,6734
64,194,-0.45665307409175004,1.8023620010616828,6735
68,84,-0.4044916222645532,-0.19791698681694952,6736
98,162,-0.013390896103877939,0.9217977574889517,6737
77,186,-0.28122696753139775,1.4849930429149472,6738
170,149,1.044619564113098,0.7085995644778874,6739
172,139,1.0985989332294643,0.5565755476247015,6740
115,193,0.19480737195395387,1.7162330082543098,6741
112,116,0.15311937549253424,0.252173817658723,6742
90,80,-0.11016779374030113,-0.24264558293419855,6743
108,181,0.10506174153094579,1.3113976088734998,6744
30,144,-1.0559193152356035,0.6331606132437566,6745
25,174,-1.188875407940894,1.1457786091817272,6746
91,65,-0.09801623781041094,-0.4744785745811491,6747
145,68,0.5981986768544143,-0.4360083021976617,6748
139,151,0.5046796305689721,0.7371027256214863,6749
174,192,1.1378497728830175,1.684626654233546,6750
15,164,-1.4912242129484112,0.9562922342550632,6751
1,199,-2.3005199021875673,2.189615974113414,6752
27,196,-1.1396727313238717,1.9147936364438831,6753
66,27,-0.42190164265608054,-1.1947904063407806,6754
176,170,1.1771214979262217,1.068889286987055,6755
1,119,-2.312886713461258,0.28900299708128935,6756
125,116,0.3179578380247001,0.25285274467471525,6757
103,147,0.04668772475385503,0.6824071861454255,6758
45,181,-0.7609587478566323,1.317235932138785,6759
35,198,-0.9448929773313893,2.0315030223489217,6760
1,177,-2.2527667696141758,1.2339651163705068,6761
41,137,-0.8225791483685945,0.5375700752895829,6762
4,200,-2.0230710662663327,2.489913798897404,6763
7,198,-1.8268823747914178,2.108370756817087,6764
137,117,0.4798333397519817,0.2589988633294561,6765
77,196,-0.2807034553175661,1.877068512585379,6766
196,170,2.0526005982553825,1.070484236483095,6767
159,193,0.8321318238179597,1.7308040508339528,6768
195,126,1.9114000088665881,0.38442792557860866,6769
30,30,-1.0587908646615634,-1.118134259181808,6770
8,35,-1.7750151527486404,-1.0162407787355616,6771
1,137,-2.246812567200063,0.5301347245834866,6772
160,89,0.8418704329577711,-0.12793054208876445,6773
124,43,0.298451802035312,-0.8633766169132041,6774
188,124,1.5486518458354304,0.35098614515367366,6775
18,126,-1.3713447531955067,0.37841040289640226,6776
131,182,0.38693118954037115,1.3539442605603558,6777
195,108,1.94929948520356,0.13589264806828774,6778
118,132,0.2219408234989484,0.467062758797122,6779
186,108,1.4969415396303931,0.14769853376812825,6780
64,26,-0.46005046248133913,-1.199741641439036,6781
93,107,-0.08198160878300814,0.1295284582119827,6782
112,157,0.14886686224073428,0.8306874076922693,6783
28,127,-1.1139549811070693,0.39422749719912814,6784
20,199,-1.3307734346864497,2.173803592361958,6785
15,104,-1.4691279610385122,0.08188479773408681,6786
14,110,-1.5261435308827813,0.17092324912973222,6787
13,185,-1.5448180534484564,1.4453485841617295,6788
175,180,1.1708687565429639,1.3090345368261405,6789
151,56,0.6873001873852641,-0.6160221585119087,6790
36,166,-0.9250548990575305,0.9846072366478352,6791
44,175,-0.767422217533038,1.1820712945865568,6792
130,127,0.3769033588294166,0.3984988555844168,6793
75,137,-0.3086180901997788,0.5342857749343681,6794
9,130,-1.7531732072791768,0.43610584701074107,6795
72,195,-0.3403911866606529,1.8607107229723157,6796
154,92,0.7357799308074903,-0.0800211659077605,6797
30,27,-1.0705191324944916,-1.1889784052747383,6798
199,81,2.4619653671212953,-0.22918848025423688,6799
123,159,0.2936234017947444,0.8642584525620374,6800
199,173,2.3584966208429816,1.1371992459535667,6801
49,21,-0.6851113792418542,-1.3440162318728233,6802
40,11,-0.8467248197488646,-1.6148163039344663,6803
114,112,0.17418662281918554,0.19198498575500833,6804
175,195,1.151401936911614,1.849095783499765,6805
198,170,2.237218896198109,1.073456034995452,6806
72,67,-0.33821595729770954,-0.45043672177496225,6807
165,13,0.942067939062693,-1.5556521104172978,6808
18,68,-1.3970489790650276,-0.43540406047971775,6809
148,52,0.6472075280187087,-0.6832184487993269,6810
163,179,0.8945988122075017,1.281510646166718,6811
199,116,2.452714827295741,0.25395799644405603,6812
185,102,1.4423446714562504,0.05658662438997474,6813
88,162,-0.1455513933899085,0.9237931101169522,6814
159,113,0.8220115751334353,0.2041140886298489,6815
111,148,0.13845327722970222,0.695811782470055,6816
132,62,0.41210328938611485,-0.5281607919054321,6817
166,154,0.9637809175519947,0.7886283756324884,6818
7,199,-1.8330122072952333,2.1793122439331447,6819
197,168,2.1328040381325044,1.0377036634635082,6820
124,102,0.30043910902601856,0.060625000576465145,6821
156,129,0.764143000496205,0.4257559488185561,6822
97,56,-0.02944996486335176,-0.6192682624484632,6823
116,4,0.20683851272716428,-1.94413976819872,6824
186,115,1.501136305546997,0.23009076123169575,6825
192,106,1.7403464101509607,0.1164777914150497,6826
36,145,-0.9342328446746078,0.6470572148325601,6827
158,44,0.8159391708025349,-0.8317616286656746,6828
123,101,0.2931112963211342,0.048165604075576025,6829
184,87,1.4039121300696227,-0.14630174173993724,6830
197,161,2.099435799724797,0.8978905352624922,6831
197,160,2.074586980030802,0.8823501906054159,6832
51,6,-0.6534914337719633,-1.8400681115375292,6833
124,26,0.3030555830050314,-1.1983331582090329,6834
93,144,-0.07417892030185275,0.6317676461983343,6835
171,157,1.057114637102006,0.8381871849801747,6836
194,62,1.8629857278011355,-0.524697274916034,6837
192,188,1.755773085335052,1.5390282174121972,6838
185,72,1.4602477778243228,-0.37119526059526003,6839
119,101,0.24517975198847825,0.04992569339827112,6840
111,162,0.13613066710269267,0.9190393388640458,6841
46,5,-0.7445438801259745,-1.8623726538954448,6842
16,106,-1.4555881814719347,0.11170635082095147,6843
150,113,0.6651470076792871,0.2095472936434668,6844
33,56,-0.9974435041672488,-0.622809528857099,6845
152,117,0.697107884049815,0.26119914499793917,6846
98,68,-0.010655524289915114,-0.4351191498861456,6847
37,11,-0.9085854681881123,-1.6161471416815358,6848
77,195,-0.2831922053405255,1.8350420354875618,6849
73,200,-0.33054731467172876,2.299170433701434,6850
53,50,-0.6168863313784609,-0.7198833094953286,6851
106,74,0.08244732820364964,-0.3402850519712115,6852
93,50,-0.07956703647661557,-0.7260275017731692,6853
182,22,1.3401710469048507,-1.3002541434558266,6854
188,163,1.547750423363324,0.9353176563497302,6855
117,184,0.21671251790809343,1.40443394792511,6856
134,144,0.4352929312875677,0.6384045123787081,6857
181,153,1.3172985177717056,0.7619130064890118,6858
4,2,-1.9963536583290835,-2.0735642673572396,6859
43,133,-0.7990072727211037,0.472391897734788,6860
73,181,-0.3280278632945246,1.318393982359077,6861
157,137,0.7941491422529298,0.5392164540270806,6862
189,28,1.6071340376607932,-1.1563545476923018,6863
70,29,-0.3670013021173824,-1.1288227305525502,6864
176,87,1.1897075597351614,-0.14955073042869219,6865
198,92,2.273425942994353,-0.07767313982204183,6866
197,117,2.0837913748004695,0.26898416029258376,6867
34,6,-0.9661764022412768,-1.8367309704666832,6868
117,125,0.21202628446756888,0.365500305812727,6869
80,165,-0.23478615328145974,0.9702785043445823,6870
53,3,-0.6243577202913586,-1.9994027446647047,6871
31,133,-1.0273540837006767,0.4829843909158387,6872
161,63,0.8625469079157777,-0.5114695856299418,6873
44,51,-0.7732258302510056,-0.7157516951674437,6874
6,1,-1.8748392020352016,-2.142446983611221,6875
164,23,0.9171862470091959,-1.2701847711598133,6876
136,132,0.4568553735612326,0.46158476208083826,6877
138,63,0.4910508541036342,-0.5139065041924532,6878
116,95,0.1963058874232138,-0.04598928495508249,6879
106,135,0.07799183528039412,0.5032625602420482,6880
157,97,0.7830085452558847,-0.013127869504091106,6881
150,140,0.6724584058285029,0.5728221775050996,6882
117,123,0.2160503939891006,0.34193304463523644,6883
50,150,-0.6738753704300073,0.7229421688311785,6884
172,88,1.0986986924629418,-0.13228021677177423,6885
11,26,-1.6537229082625373,-1.2193524528128787,6886
168,199,0.992275418091522,2.2199528644886093,6887
146,183,0.6164782291427033,1.3667795163551981,6888
186,190,1.487918681809646,1.6218884831444171,6889
108,163,0.1057817663022793,0.9428554069769048,6890
5,60,-1.9784519944386705,-0.5506159095650921,6891
110,56,0.13338340548226166,-0.6264441611966476,6892
0,174,-2.3939503606295833,1.1459638785395083,6893
149,164,0.6614360835201197,0.9499462514396617,6894
177,125,1.20062433940769,0.3721202998819877,6895
64,32,-0.453684360800115,-1.0748433186230333,6896
19,193,-1.3406088216447034,1.7578403204986512,6897
176,82,1.1742095540571547,-0.21777263476980488,6898
126,143,0.32201933134951266,0.6148655271532152,6899
98,108,-0.017814866817203203,0.13561015837592327,6900
16,168,-1.4395000328465137,1.031908752748191,6901
6,22,-1.887024012727642,-1.2931959801033908,6902
14,52,-1.5093683142124992,-0.6991700615277041,6903
0,156,-2.3939503606295833,0.8121888556681611,6904
2,0,-2.2093822260203466,-2.3359732717483266,6905
157,98,0.7852532777843347,-0.005639084941905166,6906
17,37,-1.4279300917985593,-0.9641152132151173,6907
98,84,-0.012193811987314273,-0.18630392101238152,6908
51,198,-0.65506317655352,2.088800369169308,6909
193,189,1.7718955857977736,1.5763744045022385,6910
35,167,-0.9463313494552275,1.0116637741627266,6911
125,58,0.3186463416058145,-0.5954164081331947,6912
184,118,1.4002742501659178,0.28256952150250997,6913
103,115,0.038600210251164876,0.23276566236275573,6914
187,132,1.5375629562265052,0.4641359056980214,6915
3,164,-2.059206167022533,0.960625406625407,6916
129,30,0.36871306755446087,-1.1204341149424615,6917
156,186,0.7783929963545393,1.4588438861347386,6918
13,172,-1.547103769019762,1.1061044302984995,6919
162,154,0.8882172676544261,0.7834999405021961,6920
33,91,-0.9917094464871509,-0.09582694405695981,6921
87,6,-0.14607184748342464,-1.8090455650497508,6922
107,53,0.08646282857882344,-0.6710015795871485,6923
141,198,0.5310759857079442,2.0592142209479944,6924
23,32,-1.2432809690076245,-1.0780076811489594,6925
166,34,0.9628955081757667,-1.0341295255455225,6926
192,7,1.735999897305534,-1.770584604601097,6927
98,79,-0.01603093792873812,-0.27157885846088986,6928
156,83,0.7699824450117568,-0.2053216512496285,6929
0,40,-2.320393046494294,-0.9105150204478656,6930
138,196,0.48874357365300414,1.9355046760692032,6931
16,13,-1.4513900431029743,-1.546589291881722,6932
42,74,-0.8134625797428103,-0.3335909480673133,6933
16,160,-1.44514914965434,0.8845027194669093,6934
17,46,-1.4150158530249484,-0.7969274091490409,6935
95,88,-0.053418742747954266,-0.14128279667615518,6936
200,76,2.7689223657130944,-0.3033730640950322,6937
192,68,1.7606200418398719,-0.4359438852525751,6938
38,172,-0.8799211657626682,1.1088098026938165,6939
23,183,-1.243739673092849,1.3848018329338228,6940
1,59,-2.2997626360115486,-0.5780479151250687,6941
197,192,2.0801051916453184,1.7073375633977355,6942
168,89,0.9947286184735519,-0.12643511191364665,6943
174,69,1.1382655776300137,-0.41869427895060235,6944
44,63,-0.774226450698005,-0.5077190242807197,6945
174,178,1.1283185696627291,1.2522409601257503,6946
21,66,-1.2924487262776088,-0.45971874374838856,6947
180,51,1.3071539450318006,-0.7091181079485515,6948
190,97,1.6669905378873635,-0.01809522457636788,6949
144,193,0.5791344333766126,1.7213242811988008,6950
26,163,-1.1718110690855574,0.9316115291885041,6951
66,96,-0.42982038536814804,-0.03180164239529854,6952
168,13,1.009674093326758,-1.5640681467073398,6953
119,63,0.24105574089246704,-0.5074979683431414,6954
185,51,1.4315577302413356,-0.7003592523642266,6955
7,84,-1.824783650928118,-0.19055790472834486,6956
5,180,-1.9361569704333377,1.301058792164225,6957
2,168,-2.1466852221204165,1.0400803392890599,6958
129,121,0.36254902601526046,0.3132804801944309,6959
168,160,1.010778353118759,0.8774296900396529,6960
189,130,1.6080199505367074,0.44013071039184365,6961
110,36,0.12833827891771438,-1.0023997168754695,6962
66,45,-0.4265667772533421,-0.8218956833581204,6963
154,173,0.7405040879266296,1.1331302605327291,6964
51,162,-0.6448228757931987,0.9199013045988749,6965
52,189,-0.6400735241975284,1.585749715078444,6966
135,71,0.4466738081359519,-0.3942650808555735,6967
21,198,-1.2915895791136296,2.075859458635289,6968
15,39,-1.4722801015898326,-0.9369789797173695,6969
79,143,-0.25630021735000824,0.6141239314472394,6970
187,191,1.5291766333683205,1.6495819761556063,6971
189,81,1.591197987139523,-0.24029722885093716,6972
168,54,1.0059989660145756,-0.6637357430826111,6973
147,196,0.618355809566885,1.9105760829833072,6974
143,56,0.5644424225778668,-0.6291440310358463,6975
91,196,-0.09898392199593081,1.8737933755473595,6976
194,92,1.8534399448730026,-0.07919307260185202,6977
57,147,-0.5572028781318706,0.6703500875998469,6978
150,181,0.6765944124609566,1.3228574245079887,6979
16,194,-1.4552274186213991,1.7859588691728008,6980
31,6,-1.0279456590029201,-1.8091988313461134,6981
114,145,0.18153971272209093,0.6483476260195287,6982
158,113,0.8142686049329556,0.2105797321264296,6983
181,95,1.3165884324861483,-0.04645222323467444,6984
64,165,-0.4530672496238506,0.9662769307902912,6985
5,115,-1.9239642685296758,0.23759598520321695,6986
1,191,-2.246681920496742,1.6421408807143085,6987
77,196,-0.27428780475538156,1.9094704250640644,6988
64,167,-0.45862702957750634,1.0059105326072948,6989
115,167,0.19247079603978165,1.0055597958974438,6990
90,68,-0.11237837858092319,-0.4266616125437647,6991
186,182,1.4905021077029967,1.3444938462681006,6992
108,168,0.10186159190932192,1.031120480082655,6993
84,46,-0.19256608138781178,-0.7982190742204305,6994
176,62,1.1891237964688277,-0.5281414313474737,6995
12,17,-1.6160867275553794,-1.433689512208512,6996
121,178,0.2593180639798001,1.2502893131535928,6997
154,104,0.7330353744228502,0.08643727711600496,6998
42,150,-0.8174617520408801,0.7191895354205857,6999
7,126,-1.819287683321467,0.38282900984406737,7000
154,37,0.7284063318136448,-0.9624848054553127,7001
27,197,-1.131703707205701,2.007716083720354,7002
112,120,0.15262322075290646,0.29952644336347456,7003
164,77,0.9221456702855112,-0.29041541684481464,7004
55,103,-0.5818341421337266,0.06706459681574378,7005
172,146,1.0813135040192154,0.6608165580779574,7006
189,189,1.5898050067306047,1.583863692156084,7007
68,138,-0.40278762116727673,0.5528953073824446,7008
